운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
파워큐브,흥덕우남퍼스트빌리젠트 입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로105번길 40(흥덕마을15단지 우남퍼스트빌리젠트),거주자외 출입제한,흥구 흥덕중앙로105번길 40(흥덕마을15단지 우남퍼스트빌리젠트)
파워큐브,흥덕유-타워지식산업센터관리단,1,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로 120(1029 U-TOWER),시설 상황에 따라 이용이 제한될 수 있음,흥구 흥덕중앙로 120(1029 U-TOWER)
파워큐브,흥덕유-타워지식산업센터관리단,2,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로 120(1029 U-TOWER),시설 상황에 따라 이용이 제한될 수 있음,흥구 흥덕중앙로 120(1029 U-TOWER)
파워큐브,흥덕유-타워지식산업센터관리단,3,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로 120(1029 U-TOWER),시설 상황에 따라 이용이 제한될 수 있음,흥구 흥덕중앙로 120(1029 U-TOWER)
파워큐브,흥덕유-타워지식산업센터관리단,4,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로 120(1029 U-TOWER),시설 상황에 따라 이용이 제한될 수 있음,흥구 흥덕중앙로 120(1029 U-TOWER)
파워큐브,흥덕유-타워지식산업센터관리단,5,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕중앙로 120(1029 U-TOWER),시설 상황에 따라 이용이 제한될 수 있음,흥구 흥덕중앙로 120(1029 U-TOWER)
차지인,서원마을금호베스트빌5단지 입주자대표회의,1,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,2,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,3,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,4,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,5,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,6,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,7,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,서원마을금호베스트빌5단지 입주자대표회의,8,AC완속,경기도,용인시,"경기도 용인시 수지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)",거주자외 출입제한,"지구 심곡로 161,3,4주차장 지하1,2층, 2주차장 지하1층(5단지 금호베스트빌)"
차지인,용인행정타운 두산위브2단지 입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,3,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,4,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,5,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,6,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,7,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인행정타운 두산위브2단지 입주자대표회의,8,AC완속,경기도,용인시,경기도 용인시 처인구 지삼로590번길 9(두산위브 2단지),거주자외 출입제한,인구 지삼로590번길 9(두산위브 2단지)
차지인,용인흥덕34단지아파트관리사무소,1,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕34단지아파트관리사무소,2,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕34단지아파트관리사무소,3,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕34단지아파트관리사무소,4,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕34단지아파트관리사무소,5,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕34단지아파트관리사무소,6,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 80(휴먼시아 흥덕마을3단지),거주자외 출입제한,흥구 흥덕2로 80(휴먼시아 흥덕마을3단지)
차지인,용인흥덕4단지 임차인대표회의,1,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,용인흥덕4단지 임차인대표회의,2,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,용인흥덕4단지 임차인대표회의,3,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,용인흥덕4단지 임차인대표회의,4,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,용인흥덕4단지 임차인대표회의,5,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,용인흥덕4단지 임차인대표회의,6,AC완속,경기도,용인시,경기도 용인시 기흥구 흥덕2로 42(휴먼시아 흥덕마을4단지),거주자외 출입제한,흥구 흥덕2로 42(휴먼시아 흥덕마을4단지)
차지인,푸른마을 푸르지오아파트,1,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
차지인,푸른마을 푸르지오아파트,2,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
차지인,푸른마을 푸르지오아파트,3,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
차지인,푸른마을 푸르지오아파트,4,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
차지인,푸른마을 푸르지오아파트,5,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
차지인,푸른마을 푸르지오아파트,6,AC완속,경기도,용인시,경기도 용인시 수지구 성복2로76번길 31(741 푸른마을푸르지오),거주자외 출입제한,지구 성복2로76번길 31(741 푸른마을푸르지오)
매니지온,내대지마을푸르지오,1,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 235(1221 내대지마을푸르지오),거주자외 출입제한,지구 죽전로 235(1221 내대지마을푸르지오)
매니지온,내대지마을푸르지오,2,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 235(1221 내대지마을푸르지오),거주자외 출입제한,지구 죽전로 235(1221 내대지마을푸르지오)
매니지온,내대지마을푸르지오,3,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 235(1221 내대지마을푸르지오),거주자외 출입제한,지구 죽전로 235(1221 내대지마을푸르지오)
매니지온,내대지마을푸르지오,4,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 235(1221 내대지마을푸르지오),거주자외 출입제한,지구 죽전로 235(1221 내대지마을푸르지오)
매니지온,내대지마을푸르지오,5,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 235(1221 내대지마을푸르지오),거주자외 출입제한,지구 죽전로 235(1221 내대지마을푸르지오)
매니지온,동천더샵파크사이드,1,AC완속,경기도,용인시,경기도 용인시 수지구 동천로178번길 4동천더샵아파트,거주자외 출입제한,지구 동천로178번길 4동천더샵아파트
