Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
952,제주전기자동차서비스,오학동 행정복지센터,1,DC차데모+AC3상+DC콤보,경기도,여주시,경기도 여주시 도예로 2(현암동 227-5),제한없음,예로 2(현암동 227-5)
959,제주전기자동차서비스,의왕새마을금고 청계포일지점,1,AC완속,경기도,의왕시,경기도 의왕시 안양판교로 146,제한없음,양판교로 146
960,제주전기자동차서비스,의왕새마을금고 청계포일지점,2,AC완속,경기도,의왕시,경기도 의왕시 안양판교로 146,제한없음,양판교로 146
967,제주전기자동차서비스,진접하나로마트,1,AC완속,경기도,남양주시,경기도 남양주시 진접읍 해밀예당1로 18(연평리 56-1),제한없음,진접읍 해밀예당1로 18(연평리 56-1)
968,제주전기자동차서비스,진접하나로마트,2,AC완속,경기도,남양주시,경기도 남양주시 진접읍 해밀예당1로 18(연평리 56-1),제한없음,진접읍 해밀예당1로 18(연평리 56-1)
973,제주전기자동차서비스,태건,1,AC완속,경기도,이천시,경기도 이천시 대장로 67,제한없음,장로 67
974,제주전기자동차서비스,태건,2,AC완속,경기도,이천시,경기도 이천시 대장로 67,제한없음,장로 67
981,제주전기자동차서비스,펌프킨 본사,1,DC차데모+AC3상+DC콤보,경기도,남양주시,경기도 남양주시 화도읍 경춘로 1955(창현리 482-11),제한없음,화도읍 경춘로 1955(창현리 482-11)
983,제주전기자동차서비스,하비비무인텔,1,AC완속,경기도,화성시,경기도 화성시 팔탄면 버들로1597번길 14-8,제한없음,탄면 버들로1597번길 14-8
984,제주전기자동차서비스,하비비무인텔,2,AC완속,경기도,화성시,경기도 화성시 팔탄면 버들로1597번길 14-8,제한없음,탄면 버들로1597번길 14-8
1000,제주전기자동차서비스,호계체육관 제2주차장,1,DC차데모+AC3상+DC콤보,경기도,안양시,경기도 안양시 동안구 귀인로80번길 52제2주차장(177 호계체육관 제2주차장),제한없음,안구 귀인로80번길 52제2주차장(177 호계체육관 제2주차장)
1001,제주전기자동차서비스,호계체육관 제2주차장,2,AC완속,경기도,안양시,경기도 안양시 동안구 귀인로80번길 52제2주차장(177 호계체육관 제2주차장),제한없음,안구 귀인로80번길 52제2주차장(177 호계체육관 제2주차장)
1002,한국전력,(주)플러스 전용 전기버스 충전소,1,DC콤보,경기도,김포시,경기도 김포시 양촌읍 석모리 1173,제한없음,촌읍 석모리 1173
1003,한국전력,(주)플러스 전용 전기버스 충전소,2,DC콤보,경기도,김포시,경기도 김포시 양촌읍 석모리 1173,제한없음,촌읍 석모리 1173
1004,한국전력,(주)플러스 전용 전기버스 충전소,3,DC콤보,경기도,김포시,경기도 김포시 양촌읍 석모리 1173,제한없음,촌읍 석모리 1173
1005,한국전력,LH경기지사,1,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 분당구 구미동 175,제한없음,당구 구미동 175
1006,한국전력,LH경기지사,2,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 분당구 구미동 175,제한없음,당구 구미동 175
1007,한국전력,가남읍사무소,1,DC콤보,경기도,여주시,경기도 여주시 가남읍 여주남로 1234-8(심석리 417-6),제한없음,남읍 여주남로 1234-8(심석리 417-6)
1008,한국전력,가남읍사무소,2,DC콤보,경기도,여주시,경기도 여주시 가남읍 여주남로 1234-8(심석리 417-6),제한없음,남읍 여주남로 1234-8(심석리 417-6)
1012,한국전력,가천대 글로벌캠퍼스,1,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 성남대로 1342,제한없음,남대로 1342
1013,한국전력,가천대 글로벌캠퍼스,2,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 성남대로 1342,제한없음,남대로 1342
1020,한국전력,강천면 주민자치센터,1,DC콤보,경기도,여주시,경기도 여주시 강천면 강문로 586(271-1 강천면보건소),제한없음,천면 강문로 586(271-1 강천면보건소)
1040,한국전력,고촌농협 장곡지점,1,DC콤보,경기도,김포시,경기도 김포시 고촌읍 장곡로3번길 28창고앞,제한없음,촌읍 장곡로3번길 28창고앞
1041,한국전력,고촌읍 주민센터,1,DC차데모+AC3상+DC콤보,경기도,김포시,경기도 김포시 고촌읍 신곡리 530-1,제한없음,촌읍 신곡리 530-1
1056,한국전력,광명지사,1,DC차데모+AC3상+DC콤보,경기도,광명시,경기도 광명시 철산로 3-13,제한없음,산로 3-13
1057,한국전력,광명지사(공용),1,DC콤보,경기도,광명시,경기도 광명시 철산로 3-13,제한없음,산로 3-13
1058,한국전력,광명지사(공용),2,DC콤보,경기도,광명시,경기도 광명시 철산로 3-13,제한없음,산로 3-13
1074,한국전력,구래동 주민센터,1,DC차데모+AC3상+DC콤보,경기도,김포시,경기도 김포시 김포한강9로115번길 25,제한없음,포한강9로115번길 25
1083,한국전력,국민건강보험공단 평택지사,1,DC콤보,경기도,평택시,경기도 평택시 고덕갈평5길 27(국민건강보험공단 평택지사),제한없음,덕갈평5길 27(국민건강보험공단 평택지사)
1084,한국전력,궐동공영주차장,1,DC콤보,경기도,오산시,경기도 오산시 대호로62번길 63-11(궐동 공영주차장),제한없음,호로62번길 63-11(궐동 공영주차장)
1085,한국전력,금은모래캠핑장,1,DC콤보,경기도,여주시,경기도 여주시 강변유원지길 107(연양동 304-3),제한없음,변유원지길 107(연양동 304-3)
1088,한국전력,기후변화체험센터,1,DC차데모+AC3상+DC콤보,경기도,용인시,경기도 용인시 처인구 동부로 162번길 14,제한없음,인구 동부로 162번길 14
1089,한국전력,기흥구청,1,DC차데모+AC3상+DC콤보,경기도,용인시,경기도 용인시 기흥구 관곡로 95,제한없음,흥구 관곡로 95
1090,한국전력,김포문화재단,1,DC콤보,경기도,김포시,경기도 김포시 돌문로 26(925 김포아트홀),제한없음,문로 26(925 김포아트홀)
1091,한국전력,김포문화재단,2,DC콤보,경기도,김포시,경기도 김포시 돌문로 26(925 김포아트홀),제한없음,문로 26(925 김포아트홀)
1092,한국전력,김포시청 주차장,1,DC차데모+AC3상+DC콤보,경기도,김포시,경기도 김포시 사우중로1,제한없음,우중로1
1093,한국전력,김포시청소년수련원 주차장,1,DC차데모+AC3상+DC콤보,경기도,김포시,경기도 김포시 월곶면 군하리 435-14,제한없음,곶면 군하리 435-14
1094,한국전력,김포아울렛 타워존,1,DC콤보,경기도,김포시,경기도 김포시 고촌읍 아라육로152번길 100주차장,제한없음,촌읍 아라육로152번길 100주차장
1095,한국전력,김포아울렛 타워존,2,DC콤보,경기도,김포시,경기도 김포시 고촌읍 아라육로152번길 100주차장,제한없음,촌읍 아라육로152번길 100주차장
1096,한국전력,김포아울렛_본관,1,DC콤보,경기도,김포시,경기도 김포시 고촌읍 아라육로152번길 100EAST동 지하2층,제한없음,촌읍 아라육로152번길 100EAST동 지하2층
1097,한국전력,김포아울렛_본관,2,DC콤보,경기도,김포시,경기도 김포시 고촌읍 아라육로152번길 100EAST동 지하2층,제한없음,촌읍 아라육로152번길 100EAST동 지하2층
1098,한국전력,나래울공원,1,DC콤보,경기도,김포시,경기도 김포시 생태공원길 14-34(운양동 1258-1),제한없음,태공원길 14-34(운양동 1258-1)
1099,한국전력,나래울공원,2,DC콤보,경기도,김포시,경기도 김포시 생태공원길 14-34(운양동 1258-1),제한없음,태공원길 14-34(운양동 1258-1)
1100,한국전력,나래울종합사회복지관,1,DC콤보,경기도,화성시,경기도 화성시 여울로2길 33(화성시 복합복지타운),제한없음,울로2길 33(화성시 복합복지타운)
1101,한국전력,남늘을택시쉼터,1,DC콤보,경기도,남양주시,경기도 남양주시 늘을1로 39-36(호평동 546-6),제한없음,늘을1로 39-36(호평동 546-6)
1102,한국전력,남사 현대리바트,1,DC콤보,경기도,용인시,경기도 용인시 처인구 남사읍 경기동로 316(54-10 (주)리바트),제한없음,인구 남사읍 경기동로 316(54-10 (주)리바트)
1103,한국전력,남사 현대리바트,2,DC콤보,경기도,용인시,경기도 용인시 처인구 남사읍 경기동로 316(54-10 (주)리바트),제한없음,인구 남사읍 경기동로 316(54-10 (주)리바트)
1104,한국전력,남산공단,1,DC콤보,경기도,화성시,경기도 화성시 안녕남로58번길 13-10남산공단,제한없음,녕남로58번길 13-10남산공단
1105,한국전력,남양읍주민센터 공용주차장,1,DC콤보,경기도,화성시,경기도 화성시 남양읍 남양성지로 192-5(남양읍 행정복지센터),제한없음,양읍 남양성지로 192-5(남양읍 행정복지센터)
1106,한국전력,남양주제1청사 주차장,1,DC콤보,경기도,남양주시,경기도 남양주시 경춘로 1037(185-10 남양주시청제1청사),제한없음,경춘로 1037(185-10 남양주시청제1청사)
1107,한국전력,남양주제1청사 주차장,2,DC콤보,경기도,남양주시,경기도 남양주시 경춘로 1037(185-10 남양주시청제1청사),제한없음,경춘로 1037(185-10 남양주시청제1청사)
1108,한국전력,내손동공용청사,1,DC콤보,경기도,의왕시,경기도 의왕시 복지로 109(내손동 공용청),제한없음,지로 109(내손동 공용청)
1109,한국전력,내손동공용청사,2,DC콤보,경기도,의왕시,경기도 의왕시 복지로 109(내손동 공용청),제한없음,지로 109(내손동 공용청)
1110,한국전력,노외주차장(건우공영),1,DC콤보,경기도,성남시,경기도 성남시 수정구 태평로 89건우 공영주차장,제한없음,정구 태평로 89건우 공영주차장
1111,한국전력,노외주차장(복정제5),1,DC콤보,경기도,성남시,경기도 성남시 수정구 복정로 55주차장,제한없음,정구 복정로 55주차장
1118,한국전력,농업기술센터,1,DC콤보,경기도,남양주시,경기도 남양주시 진건읍 사릉로 234-46(남양주시 농업기술센터),제한없음,진건읍 사릉로 234-46(남양주시 농업기술센터)
1120,한국전력,능서면 행정복지센터,1,DC콤보,경기도,여주시,경기도 여주시 세종대왕면 번도1길 2-9(502-3 세종대왕면행정복지센터),제한없음,종대왕면 번도1길 2-9(502-3 세종대왕면행정복지센터)
1121,한국전력,능서면복지회관,1,DC콤보,경기도,여주시,경기도 여주시 세종대왕면 능서공원길 99(능서면 복지회관),제한없음,종대왕면 능서공원길 99(능서면 복지회관)
1123,한국전력,다산생태공원 제1공영주차장,1,DC콤보,경기도,남양주시,경기도 남양주시 조안면 다산로761번길 6-11(능내리 56-32),제한없음,조안면 다산로761번길 6-11(능내리 56-32)
1124,한국전력,다산체육공원,1,DC콤보,경기도,남양주시,경기도 남양주시 다산중앙로146번길 83(다산동 6033),제한없음,다산중앙로146번길 83(다산동 6033)
1126,한국전력,덕우공단 공영주차장,1,DC콤보,경기도,화성시,경기도 화성시 봉담읍 덕우공단1길 3-5덕우리 278(덕우공단 공영주차장)(덕우리 195-6),제한없음,담읍 덕우공단1길 3-5덕우리 278(덕우공단 공영주차장)(덕우리 195-6)
1127,한국전력,덕풍수리골공원 공영주차장,1,DC콤보,경기도,하남시,경기도 하남시 신장로228번길 5,제한없음,장로228번길 5
1128,한국전력,덕풍어린이공원 공영주차장,1,DC콤보,경기도,하남시,경기도 하남시 덕풍공원로 40-1(361-2 덕풍동공영주차장),제한없음,풍공원로 40-1(361-2 덕풍동공영주차장)
1130,한국전력,동두천국민체육센터,1,DC콤보,경기도,동두천시,경기도 동두천시 천보산로 688,제한없음,천보산로 688
1131,한국전력,동두천국민체육센터,2,DC콤보,경기도,동두천시,경기도 동두천시 천보산로 688,제한없음,천보산로 688
1132,한국전력,동두천시민회관,1,DC콤보,경기도,동두천시,경기도 동두천시 어수로 4,제한없음,어수로 4
1133,한국전력,동두천시민회관,2,DC콤보,경기도,동두천시,경기도 동두천시 어수로 4,제한없음,어수로 4
1134,한국전력,동두천시종합운동장,1,DC콤보,경기도,동두천시,경기도 동두천시 어등로 45(70 동두천시종합운동장),제한없음,어등로 45(70 동두천시종합운동장)
1135,한국전력,동두천시종합운동장,2,DC콤보,경기도,동두천시,경기도 동두천시 어등로 45(70 동두천시종합운동장),제한없음,어등로 45(70 동두천시종합운동장)
